,mfcc_30,mfcc_120,chroma_12,cqt_30,cqt_70
mix,0.768361581920904,0.8079096045197741,0.5461393596986818,0.6817325800376648,0.696798493408663
4000,0.7894736842105263,0.8176691729323309,0.6466165413533834,0.6785714285714286,0.6842105263157895
