,mfcc_30,mfcc_120,chroma_12,cqt_30,cqt_70
mix,0.6280618938141006,0.6959009487502665,0.29131362642869535,0.567478059458934,0.5801004410568498
4000,0.5964598623097053,0.6375015462442108,0.3907906960015253,0.5053744157585545,0.5234125226425957
